win_idx,win_start,packet_count,tcp_count,udp_count,icmp_count,syn_count,ack_count,fin_count,psh_count,rst_count,total_bytes,avg_packet_size,mean_time_diff,std_time_diff,unique_src,unique_dst,unique_src_ports,unique_dst_ports,src_entropy,dst_entropy,syn_ratio,tcp_ratio,avg_bytes_per_packet
141,141.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08530113708333194,0.21070843817978172,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
142,142.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5123347964999994,0.5123242155000014,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
143,143.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120661575000014,0.5120554975000147,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
144,144.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08527035024999918,0.1993692648783563,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
145,145.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5118343010000075,0.5118251330000163,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
146,146.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120976270000028,0.5120892710000078,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
147,147.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08535728525000034,0.1838270435922434,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
148,148.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5122125524999888,0.5122032644999877,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
149,149.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5117371495000071,0.5117287135000055,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
150,150.0,194,192,0,2,8,188,2,107,0,442640,2281.6494845360826,0.007107713551546433,0.04691756308702169,2,2,5,5,0.05741792302806034,0.05741792302806034,0.041237113402061855,0.9896907216494846,2281.6494845360826
151,151.0,148,146,0,2,4,144,0,74,2,405908,2742.6216216216217,0.007038352331081059,0.016362888684054257,2,2,6,6,0.07158483369091904,0.07158483369091904,0.02702702702702703,0.9864864864864865,2742.6216216216217
152,152.0,155,153,0,2,4,151,0,77,2,453346,2924.8129032258066,0.006202709574193565,0.014373712788791702,2,2,6,6,0.06895223734200463,0.06895223734200463,0.025806451612903226,0.9870967741935484,2924.8129032258066
153,153.0,206,204,0,2,8,200,2,101,3,500456,2429.3980582524273,0.005002851640776688,0.013922144067034447,2,2,8,8,0.05465882361602753,0.05465882361602753,0.038834951456310676,0.9902912621359223,2429.3980582524273
154,154.0,202,200,0,2,6,197,0,102,3,550544,2725.4653465346537,0.00488908108415842,0.013713233778006987,2,2,7,7,0.055546075266891794,0.055546075266891794,0.0297029702970297,0.9900990099009901,2725.4653465346537
155,155.0,199,197,0,2,6,194,0,101,3,506122,2543.326633165829,0.005140397045226105,0.014973653525530586,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2543.326633165829
156,156.0,202,200,0,2,8,196,2,98,3,487904,2415.366336633663,0.004716401242574204,0.014116365108675349,2,2,8,7,0.055546075266891794,0.055546075266891794,0.039603960396039604,0.9900990099009901,2415.366336633663
157,157.0,201,199,0,2,6,196,0,103,3,514446,2559.4328358208954,0.005205097293532331,0.014460506291043644,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2559.4328358208954
158,158.0,191,189,0,2,6,186,0,98,3,457466,2395.109947643979,0.005269619738219923,0.01462791191805422,2,2,7,7,0.058155730623727815,0.058155730623727815,0.031413612565445025,0.9895287958115183,2395.109947643979
159,159.0,165,163,0,2,6,160,2,79,2,421382,2553.830303030303,0.005958526557575775,0.01425757460942127,2,2,7,7,0.06553591576147666,0.06553591576147666,0.03636363636363636,0.9878787878787879,2553.830303030303
160,160.0,197,195,0,2,6,192,0,100,3,501894,2547.6852791878173,0.004999860477157319,0.014415931571598796,2,2,7,7,0.05670013340070674,0.05670013340070674,0.030456852791878174,0.9898477157360406,2547.6852791878173
161,161.0,202,200,0,2,6,197,0,103,3,590480,2923.168316831683,0.005123160841584214,0.01366599572161671,2,2,7,7,0.055546075266891794,0.055546075266891794,0.0297029702970297,0.9900990099009901,2923.168316831683
162,162.0,210,208,0,2,8,204,2,104,3,513008,2442.8952380952383,0.004685969761904728,0.013852361437608521,2,2,8,8,0.05380174529168758,0.05380174529168758,0.0380952380952381,0.9904761904761905,2442.8952380952383
163,163.0,198,196,0,2,6,193,0,99,3,497876,2514.5252525252527,0.005111080404040449,0.014322173296510319,2,2,7,7,0.05646517427687225,0.05646517427687225,0.030303030303030304,0.98989898989899,2514.5252525252527
164,164.0,199,197,0,2,6,194,0,100,3,502026,2522.743718592965,0.005006124608040116,0.013870043168963227,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2522.743718592965
165,165.0,167,167,0,0,6,164,2,81,2,429602,2572.4670658682635,0.005979193221556938,0.014323077528369256,1,1,7,7,-1.000088900581841e-12,-1.000088900581841e-12,0.03592814371257485,1.0,2572.4670658682635
166,166.0,144,142,0,2,4,140,0,71,2,393356,2731.6388888888887,0.006967001006944547,0.0166710608228889,2,2,6,6,0.07319012915386924,0.07319012915386924,0.027777777777777776,0.9861111111111112,2731.6388888888887
167,167.0,201,199,0,2,6,196,0,103,3,514446,2559.4328358208954,0.004964803482586963,0.012564125640515181,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2559.4328358208954
168,168.0,204,202,0,2,8,198,2,98,3,488036,2392.3333333333335,0.004924405730392183,0.014187088893166984,2,2,8,8,0.055098576017886716,0.055098576017886716,0.0392156862745098,0.9901960784313726,2392.3333333333335
169,169.0,201,199,0,2,6,196,0,102,3,510350,2539.054726368159,0.004879326462686599,0.012591112010215217,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2539.054726368159
170,170.0,204,202,0,2,6,199,0,104,3,558868,2739.549019607843,0.004926499857843151,0.013441296699893556,2,2,7,7,0.055098576017886716,0.055098576017886716,0.029411764705882353,0.9901960784313726,2739.549019607843
171,171.0,160,158,0,2,6,155,2,78,2,446192,2788.7,0.006258290406250033,0.015055779107760429,2,2,7,7,0.06719688036069786,0.06719688036069786,0.0375,0.9875,2788.7
172,172.0,147,145,0,2,4,143,0,73,2,401746,2732.9659863945576,0.006564656911564464,0.016327303810544248,2,2,6,6,0.0719789336331773,0.0719789336331773,0.027210884353741496,0.9863945578231292,2732.9659863945576
173,173.0,199,197,0,2,6,194,0,101,3,506122,2543.326633165829,0.005178379366834182,0.01362014889338365,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2543.326633165829
174,174.0,164,162,0,2,6,159,2,78,2,417220,2544.0243902439024,0.006185356060975678,0.014639812866458556,2,2,7,7,0.06586093593947827,0.06586093593947827,0.036585365853658534,0.9878048780487805,2544.0243902439024
175,175.0,195,193,0,2,6,190,0,100,3,501762,2573.1384615384613,0.005059733953846163,0.014414415043217936,2,2,7,6,0.05717647743475806,0.05717647743475806,0.03076923076923077,0.9897435897435898,2573.1384615384613
176,176.0,199,197,0,2,6,194,0,102,3,510218,2563.9095477386936,0.004998927824120624,0.013557878245311098,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2563.9095477386936
177,177.0,210,208,0,2,8,204,2,103,3,543600,2588.5714285714284,0.004638689166666646,0.01342287768788542,2,2,8,8,0.05380174529168758,0.05380174529168758,0.0380952380952381,0.9904761904761905,2588.5714285714284
178,178.0,201,199,0,2,6,196,0,103,3,478606,2381.1243781094527,0.005074746771144229,0.013239615747142934,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2381.1243781094527
179,179.0,146,144,0,2,4,142,0,72,2,450192,3083.5068493150684,0.006993610178082304,0.01709567927113105,2,2,6,6,0.07237778951411748,0.07237778951411748,0.0273972602739726,0.9863013698630136,3083.5068493150684
180,180.0,165,163,0,2,6,160,2,77,2,436562,2645.830303030303,0.0060860111575757195,0.01519126260502027,2,2,7,7,0.06553591576147666,0.06553591576147666,0.03636363636363636,0.9878787878787879,2645.830303030303
181,181.0,202,200,0,2,6,197,0,104,3,558736,2766.019801980198,0.0049502942227722104,0.01308293561624092,2,2,7,6,0.055546075266891794,0.055546075266891794,0.0297029702970297,0.9900990099009901,2766.019801980198
182,182.0,148,146,0,2,4,144,0,73,2,401812,2714.945945945946,0.006673639432432463,0.016382620929909268,2,2,6,6,0.07158483369091904,0.07158483369091904,0.02702702702702703,0.9864864864864865,2714.945945945946
183,183.0,214,212,0,2,8,208,2,105,3,517368,2417.607476635514,0.004741092934579473,0.013274786069980662,2,2,8,8,0.052973283283465844,0.052973283283465844,0.037383177570093455,0.9906542056074766,2417.607476635514
184,184.0,199,197,0,2,6,194,0,102,3,544906,2738.221105527638,0.004916925145728648,0.013749430676380885,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2738.221105527638
185,185.0,200,198,0,2,6,195,0,101,3,506200,2531.0,0.005089649724999958,0.013518977131437416,2,2,7,7,0.05600153435284737,0.05600153435284737,0.03,0.99,2531.0
186,186.0,219,217,0,2,8,213,2,107,3,600706,2742.9497716894975,0.004558309949771651,0.012153322479801493,2,2,8,8,0.05197574771678571,0.05197574771678571,0.0365296803652968,0.9908675799086758,2742.9497716894975
187,187.0,195,193,0,2,6,190,0,100,3,536450,2751.025641025641,0.005018980266666736,0.013512262628734983,2,2,7,7,0.05717647743475806,0.05717647743475806,0.03076923076923077,0.9897435897435898,2751.025641025641
188,188.0,225,223,0,2,6,220,0,125,3,491186,2183.048888888889,0.004572356555555517,0.0132151390235787,2,2,7,7,0.050831071550302885,0.050831071550302885,0.02666666666666667,0.9911111111111112,2183.048888888889
189,189.0,122,120,0,2,4,118,2,54,1,329888,2704.0,0.008086767770491833,0.016268583033066965,2,2,6,6,0.08364970460858931,0.08364970460858931,0.03278688524590164,0.9836065573770492,2704.0
190,190.0,196,194,0,2,6,191,0,100,3,501828,2560.3469387755104,0.004909372612244993,0.012618194314583749,2,2,7,7,0.0569372244356318,0.0569372244356318,0.030612244897959183,0.9897959183673469,2560.3469387755104
191,191.0,199,197,0,2,6,194,0,100,3,502026,2522.743718592965,0.0052851337286430764,0.01567616745298533,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2522.743718592965
192,192.0,210,208,0,2,8,204,2,104,3,544048,2590.704761904762,0.004628039280952461,0.012840028766151085,2,2,8,8,0.05380174529168758,0.05380174529168758,0.0380952380952381,0.9904761904761905,2590.704761904762
193,193.0,158,156,0,2,4,154,0,77,2,442792,2802.481012658228,0.006279296240506398,0.015320482183486696,2,2,6,6,0.06788723877150052,0.06788723877150052,0.02531645569620253,0.9873417721518988,2802.481012658228
194,194.0,201,199,0,2,6,196,0,101,3,506254,2518.676616915423,0.004907446587064563,0.012666372500437298,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2518.676616915423
195,195.0,208,206,0,2,8,202,2,101,3,500588,2406.673076923077,0.004988994149038571,0.014709936825614741,2,2,8,8,0.054226612719637225,0.054226612719637225,0.038461538461538464,0.9903846153846154,2406.673076923077
196,196.0,195,193,0,2,6,190,0,98,3,493570,2531.128205128205,0.005029707923076843,0.01620953182849178,2,2,7,7,0.05717647743475806,0.05717647743475806,0.03076923076923077,0.9897435897435898,2531.128205128205
197,197.0,199,197,0,2,6,194,0,101,3,506122,2543.326633165829,0.004967588703517669,0.01299179560398754,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2543.326633165829
198,198.0,209,203,0,2,6,200,2,103,2,412826,1975.244019138756,0.004900549028708008,0.012910875827056162,3,3,7,7,0.10793408715026337,0.10793408715026337,0.028708133971291867,0.9712918660287081,1975.244019138756
199,199.0,154,152,0,2,4,150,0,76,2,414496,2691.5324675324673,0.006553649941558512,0.01523543770012287,2,2,6,6,0.0693153716989415,0.0693153716989415,0.025974025974025976,0.987012987012987,2691.5324675324673
200,200.0,203,201,0,2,6,198,0,103,3,554718,2732.600985221675,0.004880210931034482,0.012996920962038569,2,2,7,7,0.05532134415804292,0.05532134415804292,0.029556650246305417,0.9901477832512315,2732.600985221675
201,201.0,210,208,0,2,8,204,2,103,3,508912,2423.390476190476,0.004782271719047669,0.013492045382014933,2,2,8,8,0.05380174529168758,0.05380174529168758,0.0380952380952381,0.9904761904761905,2423.390476190476
202,202.0,150,148,0,2,4,146,0,75,2,410136,2734.24,0.0066596798533331975,0.01570488910729851,2,2,6,6,0.07081055490619628,0.07081055490619628,0.02666666666666667,0.9866666666666667,2734.24
203,203.0,199,197,0,2,6,194,0,102,3,510218,2563.9095477386936,0.004991588864321665,0.013939300243373491,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2563.9095477386936
204,204.0,122,120,0,2,4,118,2,55,1,368672,3021.901639344262,0.008313793803278749,0.015607344430432133,2,2,6,6,0.08364970460858931,0.08364970460858931,0.03278688524590164,0.9836065573770492,3021.901639344262
205,205.0,196,194,0,2,6,191,0,100,3,501828,2560.3469387755104,0.004971421311224429,0.013018178669473053,2,2,7,6,0.0569372244356318,0.0569372244356318,0.030612244897959183,0.9897959183673469,2560.3469387755104
206,206.0,199,197,0,2,6,194,0,101,3,506122,2543.326633165829,0.005075128000000071,0.013572376119131896,2,2,7,6,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2543.326633165829
207,207.0,212,212,0,0,8,208,2,104,3,513036,2419.9811320754716,0.004747427948113196,0.012319629639086654,1,1,8,7,-1.000088900581841e-12,-1.000088900581841e-12,0.03773584905660377,1.0,2419.9811320754716
208,208.0,156,154,0,2,4,152,0,78,2,422820,2710.3846153846152,0.00651876112820505,0.015634284115025314,2,2,6,5,0.06859321793459612,0.06859321793459612,0.02564102564102564,0.9871794871794872,2710.3846153846152
209,209.0,147,145,0,2,4,143,0,73,2,401746,2732.9659863945576,0.006616523333333423,0.015428607982034062,2,2,6,5,0.0719789336331773,0.0719789336331773,0.027210884353741496,0.9863945578231292,2732.9659863945576
210,210.0,251,249,0,2,10,244,1,126,4,522898,2083.2589641434265,0.004082226673306698,0.013174531262783404,2,2,9,8,0.04644072566033335,0.04644072566033335,0.0398406374501992,0.9920318725099602,2083.2589641434265
211,211.0,204,202,0,2,6,199,1,101,3,539796,2646.0588235294117,0.004874060612745213,0.012582087990214198,2,2,8,8,0.055098576017886716,0.055098576017886716,0.029411764705882353,0.9901960784313726,2646.0588235294117
212,212.0,203,201,0,2,6,198,0,102,3,545170,2685.5665024630543,0.00483201062068963,0.013314239527594472,2,2,7,7,0.05532134415804292,0.05532134415804292,0.029556650246305417,0.9901477832512315,2685.5665024630543
213,213.0,214,212,0,2,8,208,2,104,3,565880,2644.299065420561,0.004761929172897183,0.01295736172495352,2,2,8,8,0.052973283283465844,0.052973283283465844,0.037383177570093455,0.9906542056074766,2644.299065420561
214,214.0,200,198,0,2,6,195,0,100,3,525452,2627.26,0.005020650759999939,0.013847664676476733,2,2,7,6,0.05600153435284737,0.05600153435284737,0.03,0.99,2627.26
215,215.0,195,193,0,2,6,190,0,99,3,497666,2552.133333333333,0.005035844841025658,0.015428566571431697,2,2,7,7,0.05717647743475806,0.05717647743475806,0.03076923076923077,0.9897435897435898,2552.133333333333
216,216.0,204,202,0,2,8,198,2,99,3,492132,2412.4117647058824,0.004892775941176446,0.01385460642586968,2,2,8,8,0.055098576017886716,0.055098576017886716,0.0392156862745098,0.9901960784313726,2412.4117647058824
217,217.0,196,194,0,2,6,191,0,98,3,493648,2518.612244897959,0.005197752994897986,0.014958574278089564,2,2,7,7,0.0569372244356318,0.0569372244356318,0.030612244897959183,0.9897959183673469,2518.612244897959
218,218.0,195,193,0,2,6,190,0,98,3,493570,2531.128205128205,0.005022174553846234,0.01433227527052979,2,2,7,6,0.05717647743475806,0.05717647743475806,0.03076923076923077,0.9897435897435898,2531.128205128205
219,219.0,210,208,0,2,8,204,2,104,3,513008,2442.8952380952383,0.004684222357142803,0.012617547424274825,2,2,8,7,0.05380174529168758,0.05380174529168758,0.0380952380952381,0.9904761904761905,2442.8952380952383
220,220.0,159,157,0,2,4,155,0,78,2,463146,2912.867924528302,0.006397593270440214,0.015117903573171962,2,2,6,6,0.06754014057795321,0.06754014057795321,0.025157232704402517,0.9874213836477987,2912.867924528302
221,221.0,196,194,0,2,6,191,0,100,3,501828,2560.3469387755104,0.005005747285714355,0.014292189422728729,2,2,7,6,0.0569372244356318,0.0569372244356318,0.030612244897959183,0.9897959183673469,2560.3469387755104
222,222.0,206,204,0,2,8,200,2,100,3,496360,2409.5145631067962,0.005008474941747603,0.014487697924645668,2,2,8,8,0.05465882361602753,0.05465882361602753,0.038834951456310676,0.9902912621359223,2409.5145631067962
223,223.0,191,189,0,2,6,186,0,96,3,485114,2539.86387434555,0.005287015240837665,0.017192295976839442,2,2,7,7,0.058155730623727815,0.058155730623727815,0.031413612565445025,0.9895287958115183,2539.86387434555
224,224.0,197,195,0,2,6,192,0,99,3,497798,2526.8934010152284,0.004874458162436472,0.014002542177652878,2,2,7,7,0.05670013340070674,0.05670013340070674,0.030456852791878174,0.9898477157360406,2526.8934010152284
225,225.0,161,159,0,2,6,156,2,76,2,403378,2505.4534161490683,0.00600233321739128,0.01567902522985915,2,2,7,6,0.06685739284496799,0.06685739284496799,0.037267080745341616,0.9875776397515528,2505.4534161490683
226,226.0,201,199,0,2,6,196,0,102,3,510350,2539.054726368159,0.005286641815920388,0.015707764314416884,2,2,7,7,0.055772796209842504,0.055772796209842504,0.029850746268656716,0.9900497512437811,2539.054726368159
227,227.0,148,146,0,2,4,144,0,74,2,440596,2977.0,0.006362855547297424,0.014964642564855178,2,2,6,6,0.07158483369091904,0.07158483369091904,0.02702702702702703,0.9864864864864865,2977.0
228,228.0,206,204,0,2,8,200,1,101,3,500456,2429.3980582524273,0.005138689043689227,0.014220021462657296,2,2,8,7,0.05465882361602753,0.05465882361602753,0.038834951456310676,0.9902912621359223,2429.3980582524273
229,229.0,209,207,0,2,6,204,1,104,3,553758,2649.55980861244,0.004833628851674699,0.012472690219472886,2,2,8,7,0.05401327317309199,0.05401327317309199,0.028708133971291867,0.9904306220095693,2649.55980861244
230,230.0,202,200,0,2,6,197,0,104,3,558736,2766.019801980198,0.004918082425742548,0.012673782686768768,2,2,7,7,0.055546075266891794,0.055546075266891794,0.0297029702970297,0.9900990099009901,2766.019801980198
231,231.0,207,205,0,2,8,201,2,102,3,504630,2437.8260869565215,0.00486829366183583,0.014831141223096013,2,2,8,8,0.05444178802426978,0.05444178802426978,0.03864734299516908,0.9903381642512077,2437.8260869565215
232,232.0,109,107,0,2,2,106,0,53,1,331062,3037.266055045872,0.009156162605504432,0.017343713185810666,2,2,5,5,0.09154072948820931,0.09154072948820931,0.01834862385321101,0.981651376146789,3037.266055045872
233,233.0,192,190,0,2,6,187,0,96,3,485180,2526.9791666666665,0.005126311609375082,0.014997514701564735,2,2,7,7,0.057907517486134354,0.057907517486134354,0.03125,0.9895833333333334,2526.9791666666665
234,234.0,212,210,0,2,8,206,2,103,3,509044,2401.1509433962265,0.00460988383490568,0.013278298063945159,2,2,8,8,0.053384030274784576,0.053384030274784576,0.03773584905660377,0.9905660377358491,2401.1509433962265
235,235.0,207,205,0,2,6,202,0,104,3,518938,2506.9468599033817,0.00499021228985503,0.01492031127661243,2,2,7,7,0.05444178802426978,0.05444178802426978,0.028985507246376812,0.9903381642512077,2506.9468599033817
236,236.0,199,197,0,2,6,194,0,101,3,506122,2543.326633165829,0.004980842422110552,0.01398153382274339,2,2,7,7,0.056232317574233026,0.056232317574233026,0.03015075376884422,0.9899497487437185,2543.326633165829
237,237.0,198,196,0,2,8,192,1,97,3,483544,2442.1414141414143,0.005109296717171707,0.01972923781149938,2,2,8,8,0.05646517427687225,0.05646517427687225,0.04040404040404041,0.98989898989899,2442.1414141414143
238,238.0,164,162,0,2,4,160,1,80,5,431540,2631.3414634146343,0.0059479567926828385,0.01430331118882387,2,2,7,7,0.06586093593947827,0.06586093593947827,0.024390243902439025,0.9878048780487805,2631.3414634146343
239,239.0,2,0,0,2,0,0,0,0,0,236,118.0,0.4524158680000028,0.45240756200001897,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
240,240.0,12,10,0,2,2,9,2,2,0,2960,246.66666666666666,0.08520286208333279,0.18930144088252435,2,2,2,2,0.4505612088643047,0.4505612088643047,0.16666666666666666,0.8333333333333334,246.66666666666666
241,241.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5120854070000007,0.5120753080000213,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
242,242.0,2,0,0,2,0,0,0,0,0,236,118.0,0.5123243674999998,0.5123124855000043,1,1,0,0,-1.000088900581841e-12,-1.000088900581841e-12,0.0,0.0,118.0
243,243.0,658,656,0,2,22,645,2,394,0,1399400,2126.747720364742,0.0015773465744681147,0.015107027034255465,2,2,12,12,0.020652086477660203,0.020652086477660203,0.03343465045592705,0.9969604863221885,2126.747720364742
244,244.0,522,520,0,2,18,511,0,268,5,1320224,2529.1647509578543,0.0019340487605364015,0.008204231094627604,2,2,20,19,0.025144069910589213,0.025144069910589213,0.034482758620689655,0.9961685823754789,2529.1647509578543
245,245.0,411,411,0,0,12,401,0,203,6,945722,2301.0267639902677,0.002398702396593651,0.00860893590945537,1,1,21,21,-1.000088900581841e-12,-1.000088900581841e-12,0.029197080291970802,1.0,2301.0267639902677
246,246.0,622,620,0,2,22,603,0,313,12,1423216,2288.128617363344,0.0016282097315112628,0.006818107378278694,2,2,26,23,0.02166618478639972,0.02166618478639972,0.03536977491961415,0.9967845659163987,2288.128617363344
247,247.0,519,517,0,2,16,501,2,268,10,1295706,2496.543352601156,0.0019277793911367763,0.0074185409709674865,2,2,22,22,0.025267157765087634,0.025267157765087634,0.030828516377649325,0.9961464354527938,2496.543352601156
248,248.0,516,514,0,2,18,498,0,261,8,1340696,2598.248062015504,0.0019176961143411086,0.009182913350918483,2,2,20,20,0.025391546865076803,0.025391546865076803,0.03488372093023256,0.9961240310077519,2598.248062015504
249,249.0,583,581,0,2,22,561,0,293,11,1499506,2572.051457975986,0.0017256174854202466,0.007548375162468448,2,2,23,23,0.0228930455387491,0.0228930455387491,0.03773584905660377,0.9965694682675815,2572.051457975986
250,250.0,658,656,0,2,20,639,2,353,10,1425948,2167.094224924012,0.0015274985805471095,0.0068243806779901784,2,2,22,22,0.020652086477660203,0.020652086477660203,0.030395136778115502,0.9969604863221885,2167.094224924012
251,251.0,574,572,0,2,20,556,0,290,9,1489716,2595.3240418118467,0.0016816734198606372,0.006293222396017563,2,2,21,21,0.02319769347721051,0.02319769347721051,0.03484320557491289,0.9965156794425087,2595.3240418118467
